4, 0, 350
CreateDYNObject(8390, 1407.689453, 1812.944336, 29.148714, 0.0000, 0.0000, 269.9540);
CreateDYNObject(979, 1444.161499, 1750.815063, 10.660533, 0.0000, 0.0000, 173.0496);
CreateDYNObject(979, 1437.032227, 1751.673462, 10.660533, 0.0000, 0.0000, 173.0496);
CreateDYNObject(979, 1428.050293, 1751.638672, 10.660533, 0.0000, 0.0000, 186.9438);
CreateDYNObject(979, 1423.295410, 1751.027832, 10.660533, 0.0000, 0.0000, 186.9438);
CreateDYNObject(979, 1414.290771, 1748.945190, 10.660533, 0.0000, 0.0000, 198.8556);
CreateDYNObject(979, 1405.704590, 1745.319336, 10.660533, 0.0000, 0.0000, 206.7911);
CreateDYNObject(979, 1397.507202, 1740.809937, 10.660533, 0.0000, 0.0000, 210.7617);
CreateDYNObject(979, 1389.994751, 1735.401978, 10.660533, 0.0000, 0.0000, 220.6796);
CreateDYNObject(979, 1389.994141, 1735.401367, 10.660533, 0.0000, 0.0000, 220.6796);
CreateDYNObject(979, 1383.514526, 1728.781738, 10.660533, 0.0000, 0.0000, 230.6032);
CreateDYNObject(979, 1378.553345, 1721.007446, 10.660533, 0.0000, 0.0000, 244.4917);
CreateDYNObject(979, 1374.508789, 1712.649658, 10.660533, 0.0000, 0.0000, 244.4917);
CreateDYNObject(979, 1371.071533, 1703.979736, 10.660533, 0.0000, 0.0000, 252.4272);
CreateDYNObject(979, 1369.241699, 1695.083862, 10.660533, 0.0000, 0.0000, 264.3390);
CreateDYNObject(979, 1457.485352, 1751.750000, 10.652720, 0.0000, 0.0000, 270.6702);
CreateDYNObject(979, 1457.402466, 1759.016235, 10.652720, 0.0000, 0.0000, 270.6702);
CreateDYNObject(18226, 1361.389648, 1734.968750, 1.509850, 0.0000, 0.0000, 119.0999);
CreateDYNObject(8493, 1511.944336, 1686.391846, 28.592484, 0.0000, 0.0000, 89.3233);
CreateDYNObject(1634, 1506.410156, 1662.872070, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(13592, 1361.275757, 1594.213013, 19.734701, 0.0000, 0.0000, 272.6583);
CreateDYNObject(8483, 1560.915771, 1670.927734, 15.440107, 0.0000, 0.0000, 175.0378);
CreateDYNObject(7073, 1435.086060, 1754.917114, 28.011635, 4.1875, 1.9873, 0.0000);
CreateDYNObject(18250, 1350.414185, 1463.935425, 15.893307, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1367.916992, 1452.999023, 10.642637, 0.0000, 0.0000, 91.3114);
CreateDYNObject(1634, 1367.843262, 1457.084106, 10.642637, 0.0000, 0.0000, 91.3057);
CreateDYNObject(1634, 1367.766602, 1461.193359, 10.642637, 0.0000, 0.0000, 91.3000);
CreateDYNObject(1696, 1389.355225, 1765.742676, 42.851254, 0.0000, 0.0000, 179.3521);
CreateDYNObject(1696, 1389.354492, 1765.742188, 42.851254, 0.0000, 0.0000, 179.3464);
CreateDYNObject(1696, 1394.742432, 1765.706055, 42.851254, 0.0000, 0.0000, 179.3464);
CreateDYNObject(1696, 1400.133789, 1765.642578, 42.851254, 0.0000, 0.0000, 179.3464);
CreateDYNObject(1696, 1405.585815, 1765.568359, 42.851254, 0.0000, 0.0000, 179.3464);
CreateDYNObject(1634, 1367.682617, 1465.342529, 10.642637, 0.0000, 0.0000, 91.3000);
CreateDYNObject(1634, 1367.601440, 1469.091309, 10.642637, 0.0000, 0.0000, 91.3000);
CreateDYNObject(1634, 1367.518921, 1472.890381, 10.642637, 0.0000, 0.0000, 91.3000);
CreateDYNObject(1634, 1367.461304, 1476.565552, 10.642637, 0.0000, 0.0000, 91.3000);
CreateDYNObject(9241, 1525.038574, 1829.930298, 11.552929, 0.0000, 0.0000, 0.0000);
CreateDYNObject(906, 1542.554199, 1848.020264, 12.052025, 0.0000, 0.0000, 149.5927);
CreateDYNObject(906, 1540.249146, 1833.739502, 10.952019, 0.0000, 0.0000, 266.7053);
CreateDYNObject(900, 1535.326050, 1851.941772, 8.881522, 0.0000, 0.0000, 322.9468);
CreateDYNObject(900, 1546.499878, 1843.534058, 8.881522, 0.0000, 0.0000, 234.0868);
CreateDYNObject(900, 1546.122925, 1823.783203, 8.881522, 0.0000, 0.0000, 234.0868);
CreateDYNObject(906, 1544.547485, 1825.543335, 12.452019, 0.0000, 0.0000, 219.0638);
CreateDYNObject(906, 1526.671021, 1856.878174, 12.452019, 0.0000, 0.0000, 274.6407);
CreateDYNObject(897, 1551.395874, 1856.741699, 12.870916, 0.0000, 0.0000, 5.9522);
CreateDYNObject(897, 1544.098267, 1858.128296, 12.870916, 0.0000, 0.0000, 61.5348);
CreateDYNObject(647, 1548.147949, 1848.995605, 13.524651, 0.0000, 0.0000, 0.0000);
CreateDYNObject(647, 1547.262573, 1826.468018, 13.524651, 0.0000, 0.0000, 0.0000);
CreateDYNObject(647, 1531.006836, 1855.190308, 13.524651, 0.0000, 0.0000, 0.0000);
CreateDYNObject(647, 1540.700684, 1836.875488, 12.024651, 0.0000, 0.0000, 0.0000);
CreateDYNObject(619, 1543.790527, 1851.754395, 10.320720, 0.0000, 0.0000, 0.0000);
CreateDYNObject(623, 1551.745483, 1818.390259, 13.089423, 0.0000, 0.0000, 57.5642);
CreateDYNObject(624, 1525.839844, 1848.987793, 6.359728, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1473.108398, 1764.364258, 10.792635, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1473.113281, 1767.043701, 13.242632, 21.8346, 0.0000, 0.0000);
CreateDYNObject(1634, 1473.113281, 1767.042969, 13.242632, 39.6937, 0.0000, 0.0000);
CreateDYNObject(1634, 1473.481445, 1767.972656, 25.992632, 93.2881, 0.0000, 0.0000);
CreateDYNObject(1634, 1473.481445, 1767.972656, 25.992632, 79.3882, 0.0000, 0.0000);
CreateDYNObject(1634, 1473.486206, 1764.698853, 30.667625, 107.1766, 0.0000, 0.0000);
CreateDYNObject(1634, 1453.750122, 1760.136719, 9.642633, 348.0882, 0.0000, 268.4242);
CreateDYNObject(18449, 1480.604370, 1166.025635, 42.638504, 0.0000, 37.7170, 89.3233);
CreateDYNObject(1634, 1484.736450, 1238.121582, 10.842634, 0.0000, 0.0000, 180.4923);
CreateDYNObject(1634, 1480.621582, 1238.083984, 10.842627, 0.0000, 0.0000, 180.4923);
CreateDYNObject(1634, 1476.534668, 1237.998657, 10.867634, 0.0000, 0.0000, 180.4923);
CreateDYNObject(1634, 1476.591309, 1234.671997, 12.767632, 19.8521, 0.0000, 180.4923);
CreateDYNObject(1634, 1479.260132, 1234.697021, 12.767632, 19.8464, 0.0000, 180.4866);
CreateDYNObject(1634, 1483.053589, 1234.735474, 12.767632, 19.8464, 0.0000, 180.4866);
CreateDYNObject(18449, 1479.857300, 1103.012939, 91.363518, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1479.095093, 1040.294800, 139.848511, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1478.341797, 977.356140, 188.493561, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1477.575562, 915.000549, 236.728882, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1476.846069, 853.994324, 283.879272, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1476.121460, 791.157043, 332.459351, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1475.388428, 729.846252, 379.864655, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1474.673218, 667.198547, 428.274506, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1473.963623, 605.635132, 475.874420, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1473.240723, 545.593384, 522.294800, 0.0000, 37.7112, 89.3175);
CreateDYNObject(1634, 1486.337891, 1198.698242, 17.867630, 310.3761, 0.0000, 359.9542);
CreateDYNObject(1634, 1482.333008, 1198.689453, 17.867630, 310.3761, 0.0000, 359.9484);
CreateDYNObject(1634, 1478.578979, 1198.694458, 17.867630, 310.3761, 0.0000, 359.9484);
CreateDYNObject(1634, 1475.546265, 1198.710327, 17.867630, 310.3761, 0.0000, 359.9484);
CreateDYNObject(1634, 1475.587891, 1207.013672, 17.167622, 340.1470, 0.0000, 359.9427);
CreateDYNObject(1634, 1475.681641, 1210.674805, 18.242624, 354.0412, 0.0000, 359.7193);
CreateDYNObject(1634, 1486.181396, 1200.439087, 17.342623, 324.2646, 0.0000, 359.7193);
CreateDYNObject(1634, 1482.030640, 1200.442383, 17.342623, 324.2589, 0.0000, 359.7135);
CreateDYNObject(1634, 1478.276978, 1200.458862, 17.342623, 324.2589, 0.0000, 359.7135);
CreateDYNObject(1634, 1475.625000, 1200.465820, 17.342623, 324.2589, 0.0000, 359.7078);
CreateDYNObject(1634, 1486.623413, 1238.120728, 10.842634, 0.0000, 0.0000, 180.4923);
CreateDYNObject(1634, 1486.649414, 1234.752808, 12.767632, 19.8464, 0.0000, 180.4866);
CreateDYNObject(18449, 1472.535889, 485.726990, 568.544800, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1471.731079, 425.765533, 614.894836, 0.0000, 37.7112, 89.3175);
CreateDYNObject(18449, 1471.124023, 367.707031, 659.780090, 0.0000, 37.7055, 89.3118);
CreateDYNObject(8040, 1468.574707, 174.707657, 779.555420, 0.0000, 0.0000, 89.3118);
CreateDYNObject(1634, 1479.237549, 1207.007568, 17.167622, 340.1470, 0.0000, 359.9427);
CreateDYNObject(1634, 1482.493896, 1207.006836, 17.167622, 340.1470, 0.0000, 359.9427);
CreateDYNObject(1634, 1486.216919, 1207.017822, 17.167622, 340.1470, 0.0000, 359.9427);
CreateDYNObject(1634, 1479.104858, 1210.663696, 18.242624, 354.0355, 0.0000, 359.7135);
CreateDYNObject(1634, 1479.104492, 1210.663086, 18.242624, 354.0355, 0.0000, 359.7135);
CreateDYNObject(1634, 1483.104492, 1210.638062, 18.242624, 354.0355, 0.0000, 359.7135);
CreateDYNObject(1634, 1486.229614, 1210.612671, 18.242624, 354.0355, 0.0000, 359.7135);
CreateDYNObject(18449, 1470.425659, 307.938202, 706.020142, 0.0000, 37.7055, 89.3118);
CreateDYNObject(18449, 1469.672852, 245.805725, 754.050415, 0.0000, 37.7055, 89.3118);
CreateDYNObject(1632, 1433.706543, 1724.350830, 41.204311, 344.1119, 0.0000, 180.1371);
CreateDYNObject(8620, 1501.703003, 1835.834595, 32.157745, 0.0000, 0.0000, 91.3114);
CreateDYNObject(1633, 1473.880493, 1834.740845, 42.319267, 354.5454, 0.0000, 271.8963);
CreateDYNObject(13594, 1499.530518, 1835.866699, 45.280121, 0.0000, 0.0000, 90.6354);
CreateDYNObject(1634, 1510.408691, 1662.591919, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1514.159180, 1662.346191, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1518.181763, 1662.061035, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1522.180176, 1661.780396, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1526.326660, 1661.479248, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1530.423584, 1661.184326, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1534.173828, 1660.937988, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1538.172363, 1660.657349, 10.867634, 0.0000, 0.0000, 356.0294);
CreateDYNObject(1634, 1506.988037, 1713.515137, 10.867634, 0.0000, 0.0000, 181.2200);
CreateDYNObject(1634, 1510.994263, 1713.584229, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(1634, 1515.100586, 1713.648071, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(1634, 1519.207642, 1713.712158, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(1634, 1523.289063, 1713.801636, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(1634, 1527.296631, 1713.870972, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(1634, 1531.352905, 1713.937256, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(1634, 1535.385742, 1714.006104, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(1634, 1539.542847, 1714.068115, 10.867634, 0.0000, 0.0000, 181.2142);
CreateDYNObject(18284, 1501.635498, 1489.484009, 9.448153, 15.8815, 0.0000, 0.0000);
CreateDYNObject(18284, 1501.516113, 1521.307861, 12.518601, 0.0000, 0.0000, 0.0000);
CreateDYNObject(9100, 1484.863037, 1519.374878, 9.812500, 0.0000, 0.0000, 0.0000);
CreateDYNObject(13594, 1501.547241, 1511.920654, 18.325211, 0.0000, 0.0000, 0.0000);
CreateDYNObject(18284, 1501.485352, 1538.425781, 12.518601, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1501.659058, 1543.656128, 16.367626, 359.5302, 0.0000, 1.0133);
